Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022/04/01,111.03078349947113,111.20145064022633,108.96792247013977,111.07530212402344,2626894,0.0,0.0
2022/04/04,110.60783354089527,111.31276484907949,108.39656114882379,110.95658874511719,3147633,0.0,0.0
2022/04/05,110.30358865746365,111.77281836111014,110.19970283981577,110.48909759521484,2569726,0.0,0.0
2022/04/06,109.32408771713827,111.59472015843123,109.11632287165928,111.52793884277344,3235778,0.0,0.0
2022/04/07,110.8526977413494,111.6540939378287,109.49477471570273,111.26823425292969,2630004,0.0,0.0
2022/04/08,112.04736315845828,112.52968771566547,110.84526560020733,111.16433715820312,3337438,0.0,0.0
2022/04/11,111.6392556665531,112.95266010823123,111.27565866834651,111.3943862915039,2964645,0.0,0.0
2022/04/12,112.29965172519441,112.4406420263803,109.88803574600846,110.25163269042969,3125028,0.0,0.0
2022/04/13,110.20711882565553,110.68944339648392,109.50218760198617,110.31100463867188,2382552,0.0,0.0
2022/04/14,110.30359257527863,111.00110295596878,109.23505753501446,109.3612060546875,2787996,0.0,0.0
2022/04/18,109.4131438953445,110.066135640204,108.15168580161057,108.47076416015625,2123857,0.0,0.0
2022/04/19,108.96792326213536,111.74313647162208,108.96792326213536,111.3795394897461,2746016,0.0,0.0
2022/04/20,111.90638655424033,113.16042370972413,111.698614921212,111.74313354492188,2367960,0.0,0.0
2022/04/21,112.77454632314513,113.60563272469444,112.27738001598094,112.61872100830078,2795291,0.0,0.0
2022/04/22,111.8989717223546,112.0399552711223,109.9993568674862,110.689453125,3776250,0.0,0.0
2022/04/25,110.34810260883438,110.58555783080088,108.24814395993783,110.2664794921875,4104911,0.0,0.0
2022/04/26,107.8993834049168,109.06437644725236,106.01461060467565,107.016357421875,5789118,0.0,0.0
2022/04/27,107.43190580138187,108.39654817231694,106.65276558906733,107.00894165039062,3736663,0.0,0.0
2022/04/28,107.40964685752523,109.62091229124256,106.94216406798213,109.18311309814453,3035089,0.0,0.0
2022/04/29,109.301831657353,110.23679715897715,106.7566462871778,107.016357421875,4966151,0.0,0.0
2022/05/02,107.23156480602903,109.45025126269894,106.68987976603114,108.27041625976562,4445891,0.0,0.0
2022/05/03,108.49301630073374,110.45199146694192,108.2778305403301,109.88062286376953,3000405,0.0,0.0
2022/05/04,110.56328458409068,114.76320148112164,109.73220492829698,114.44412994384766,4418263,0.0,0.0
2022/05/05,113.65759081878458,114.01376691552352,109.99193725713693,110.9046401977539,3965816,0.0,0.0
2022/05/06,110.76365889365529,111.13467679709834,108.84920894941096,110.95658874511719,2954479,0.0,0.0
2022/05/09,110.14776367555547,114.1028188177986,109.7767457760366,113.0713882446289,4979068,0.0,0.0
2022/05/10,114.27347848294355,114.30316207964671,109.92514979791964,110.65234375,4189827,0.0,0.0
2022/05/11,111.29791156340085,111.40179737815092,108.46333805282372,108.64142608642578,3286608,0.0,0.0
2022/05/12,108.77499886381878,111.02336896120543,108.34462053765218,111.00110626220703,3371524,0.0,0.0
2022/05/13,111.46116688402682,111.56505270724442,109.79900725433288,110.78591918945312,3292947,0.0,0.0
2022/05/16,110.72655363269425,111.92123046104925,108.56723432456442,111.67636108398438,3245585,0.0,0.0
2022/05/17,112.78199110048098,113.16042989170917,111.69120012383208,113.04170227050781,2519733,0.0,0.0
2022/05/18,112.48516262320547,112.5742066362428,110.17001151334195,110.5113525390625,3538605,0.0,0.0
2022/05/19,109.5819407780682,111.60568156413086,108.0154084609654,110.15158081054688,3285053,1.245819,0.0
2022/05/20,110.58630462206146,110.8861129767984,105.75180257113179,107.80552673339844,5017698,0.0,0.0
2022/05/23,108.36769209409098,109.40953919454667,107.94045353179766,108.21778106689453,3391976,0.0,0.0
2022/05/24,108.19529432286149,109.5969237971222,105.68435469861716,109.24464416503906,3156005,0.0,0.0
2022/05/25,109.0047884310173,109.551947574151,107.59566316243321,109.27462005615234,2244772,0.0,0.0
2022/05/26,109.98669233857194,111.53823297452645,109.95670876243543,110.21155548095703,2544251,0.0,0.0
2022/05/27,111.08849896502912,112.0703926220285,110.83365910354762,112.06289672851562,2124933,0.0,0.0
2022/05/31,111.13348376520791,112.31025023553414,109.37957448128316,111.89801025390625,4956224,0.0,0.0
2022/06/01,111.92798239494896,112.04790985709755,109.13221917155677,109.74684143066406,2882838,0.0,0.0
2022/06/02,110.57132237995626,111.14846513947954,108.30772670254647,111.0660171508789,2274074,0.0,0.0
2022/06/03,110.18156824374519,110.53384789436629,108.92235383832367,109.4095458984375,2244055,0.0,0.0
2022/06/06,109.72435100915826,110.40642945648948,109.16969591463543,109.58943176269531,1884418,0.0,0.0
2022/06/07,109.01229103048433,110.17406558468005,107.79804522301522,110.08412170410156,2159139,0.0,0.0
2022/06/08,109.10224249825595,109.88924979821823,108.1503323729998,108.99730682373047,2046834,0.0,0.0
2022/06/09,109.06474962020333,110.3239707203766,108.0378875220521,108.06787109375,2593287,0.0,0.0
2022/06/10,106.43388254955472,106.78616215921839,103.12094409722424,103.17340850830078,7037144,0.0,0.0
2022/06/13,102.48382849903635,103.69058511875124,101.65184598606648,102.21399688720703,4922736,0.0,0.0
2022/06/14,102.44636446150675,103.69808970176965,100.73742393738361,101.37452697753906,3199539,0.0,0.0
2022/06/15,101.7567900550649,102.44636434630014,99.73304937936021,100.6849594116211,3912236,0.0,0.0
2022/06/16,99.35079293082555,99.35079293082555,97.68682765437248,98.14404296875,4458927,0.0,0.0
2022/06/17,98.01661290515854,98.84859548641812,96.48007108617804,97.31954956054688,8588356,0.0,0.0
2022/06/21,97.69432652645344,98.24898163551453,96.89232059894672,97.44697570800781,4459166,0.0,0.0
2022/06/22,96.51754662751175,98.6312380831511,96.08281901063809,97.73928833007812,3468639,0.0,0.0
2022/06/23,97.59688576304397,98.24148475250801,96.31518367789145,97.55191040039062,2680236,0.0,0.0
2022/06/24,98.5862598047789,100.84985538148652,98.36889942243576,100.6849594116211,4376523,0.0,0.0
2022/06/27,100.74492746319056,100.9398070204947,99.15591426931618,99.53817749023438,2856766,0.0,0.0
2022/06/28,100.33267975102645,100.86484712597125,97.55190174721359,97.68682098388672,2880327,0.0,0.0
2022/06/29,97.4394664412366,97.69431311855725,96.54752358856916,97.26707458496094,3374036,0.0,0.0
2022/06/30,96.47258948788406,97.59689154904198,95.41574363538614,96.99726104736328,3995956,0.0,0.0
2022/07/01,96.997245666994,97.31205265635589,94.89855292253684,96.30767822265625,4450077,0.0,0.0
2022/07/05,95.17587487501751,97.01972766642207,94.14151692974512,96.84733581542969,4670739,0.0,0.0
2022/07/06,97.06470971278809,98.18151571424343,95.9104242457865,97.31954956054688,3625794,0.0,0.0
2022/07/07,97.53691111111394,97.67182350059927,95.61809937308048,97.47694396972656,4125722,0.0,0.0
2022/07/08,97.30455871762753,97.5593985678568,96.04533757420776,96.48007202148438,2620795,0.0,0.0
2022/07/11,96.4875689782286,97.82173538953654,96.35264973878556,96.69743347167969,3221067,0.0,0.0
2022/07/12,96.80986777923908,98.9610319028924,96.73491568378488,97.58938598632812,3155168,0.0,0.0
2022/07/13,95.94041537100311,97.05722146037752,95.69306455756268,96.21774291992188,2978399,0.0,0.0
2022/07/14,95.17588900881218,96.34515951575305,94.35140225505711,96.17276763916016,3020498,0.0,0.0
2022/07/15,97.3420467083719,97.69432636149874,96.12780081770472,97.53692626953125,3155766,0.0,0.0
2022/07/18,97.58188825362852,98.0540953372044,96.33016297765593,96.62248229980469,3037601,0.0,0.0
2022/07/19,97.73927892340778,99.14090825249585,97.48443909247852,99.03597259521484,3363989,0.0,0.0
2022/07/20,99.02847769588935,100.0403548157778,98.82610911122981,99.69556427001953,2398339,0.0,0.0
2022/07/21,99.71806043740396,100.43012242829069,99.21587662037008,100.40013885498047,1996244,0.0,0.0
2022/07/22,100.92480471053226,101.14966781915216,100.04785363341503,100.52754974365234,2104960,0.0,0.0
2022/07/25,100.43760586806805,101.2620993734621,100.27270990271658,100.52754974365234,2815504,0.0,0.0
2022/07/26,107.56568724288714,109.20716478905813,103.82551001061272,105.4969711303711,15011235,0.0,0.0
2022/07/27,104.64999199025387,105.0922223233617,103.1134501819179,104.0803451538086,6016239,0.0,0.0
2022/07/28,104.85986332788012,105.40702248520904,103.66060934972764,105.21214294433594,3700663,0.0,0.0
2022/07/29,105.51197038332378,107.72309494820426,104.79991517478786,107.36331939697266,4781967,0.0,0.0
2022/08/01,106.54630487016038,107.97791770280406,106.11907320770534,107.45323944091797,3415656,0.0,0.0
2022/08/02,106.87609755808909,107.60315123780987,106.15654661000514,106.24649047851562,3226449,0.0,0.0
2022/08/03,106.3589391669784,107.7905522408933,106.09660341148252,107.55069732666016,3271658,0.0,0.0
2022/08/04,107.55069625635089,111.17844195398455,107.33333586418141,111.02104187011719,7062260,0.0,0.0
2022/08/05,110.1890535088538,111.29836361021003,109.72434233560136,110.4888687133789,5008130,0.0,0.0
2022/08/08,110.95357522077643,112.54258821468744,110.61628056512528,111.29086303710938,3765606,0.0,0.0
2022/08/09,111.16346661952758,111.71812174707361,110.32398803410769,110.8111801147461,3628066,0.0,0.0
2022/08/10,112.34021375545846,112.88737289477167,111.56069561763239,111.96544647216797,3046212,0.0,0.0
2022/08/11,112.43016333689235,113.50948988468343,111.95795626240411,112.17532348632812,2748767,0.0,0.0
2022/08/12,112.70750129264101,114.1541062226859,112.43017373684827,114.109130859375,2806773,0.0,0.0
2022/08/15,113.47201453924244,114.00418190719543,112.78993615036461,113.50199127197266,2796487,0.0,0.0
2022/08/16,112.78244585880319,113.41205302786591,111.59068772181902,112.62504577636719,5253430,0.0,0.0
2022/08/17,111.26088411885262,111.52322669732472,110.23402200210045,110.50386047363281,5832772,0.0,0.0
2022/08/18,110.48137469951456,110.51135827227262,108.96731370433058,109.94171142578125,6762543,0.0,0.0
2022/08/19,109.50251799385173,110.29003592524141,108.44240620560457,109.94927978515625,15204987,1.245819,0.0
2022/08/22,108.49540795853679,108.7982999991156,106.79164800347583,107.2156982421875,12179346,0.0,0.0
2022/08/23,106.76891025674121,107.84417438820968,106.54931926733619,107.33683013916016,18368646,0.0,0.0
2022/08/24,106.70077748698755,107.21569462957216,105.79210830537514,106.7992172241211,18454878,0.0,0.0
2022/08/25,106.82193673745446,108.4878325567209,106.49632624694452,108.10164642333984,56637298,0.0,0.0
2022/08/26,108.76801823315591,109.04819184055143,97.4399088191009,97.7882308959961,45907384,0.0,0.0
2022/08/29,97.52320239194393,97.52320239194393,94.85777018115678,95.74372100830078,60436750,0.0,0.0
2022/08/30,96.08445856666789,96.72809976255961,93.16155795656101,94.54728698730469,41236286,0.0,0.0
2022/08/31,94.53972324170579,95.7588572945588,93.60076276734065,94.1611099243164,37843952,0.0,0.0
2022/09/01,94.12324759907344,95.70585627037188,93.64619453381002,95.13036346435547,37093222,0.0,0.0
2022/09/02,95.43324603726876,95.69070806587665,91.73798672226334,92.1166000366211,14735438,0.0,0.0
2022/09/06,91.89700183394599,92.00301439079625,87.82312230701497,88.2926025390625,36757386,0.0,0.0
2022/09/07,88.32290923694801,91.81372376547583,87.853428922926,91.28366088867188,44932165,0.0,0.0
2022/09/08,89.64805516069873,90.70816708460137,88.71666736239445,90.31441497802734,30786714,0.0,0.0
2022/09/09,91.82885446562553,93.3584464653757,90.76873579400646,93.2145767211914,31359240,0.0,0.0
2022/09/12,94.13839864127928,95.80429460094787,93.87337068081024,94.08539581298828,22690392,0.0,0.0
2022/09/13,92.46492845259063,94.35042233538432,91.04134201603286,91.22307586669922,9287538,0.0,0.0
2022/09/14,91.31392822355184,91.31392822355184,88.07299688789084,88.99681854248047,6781918,0.0,0.0
2022/09/15,89.21642284981804,89.91307387644471,87.89127617198396,88.15631103515625,4847149,0.0,0.0
2022/09/16,86.85386618021397,88.83022674641165,86.40710442780684,88.3001708984375,8685113,0.0,0.0
2022/09/19,87.84583819821275,88.5273435240548,87.2930638825373,88.32289123535156,3815599,0.0,0.0
2022/09/20,87.30820342925576,88.74693537296629,86.89173293864631,88.23202514648438,4969619,0.0,0.0
2022/09/21,88.46675542772292,89.37543144171703,86.92959076842232,86.9371566772461,4468017,0.0,0.0
2022/09/22,86.44498572819144,87.11891144551782,85.89221131425661,86.42984008789062,4398888,0.0,0.0
2022/09/23,86.11937586395709,86.45255922465901,84.52162826134928,85.55902862548828,4405705,0.0,0.0
2022/09/26,85.38486312832109,86.1799470233164,84.98353131616244,85.56659698486328,4303088,0.0,0.0
2022/09/27,86.42226317092648,86.42226317092648,84.37018101660897,85.11983489990234,3975863,0.0,0.0
2022/09/28,85.95276211078875,86.8614311710008,85.6120129405856,86.53582763671875,4398649,0.0,0.0
2022/09/29,85.53629412408553,85.869477422305,84.50646677328152,85.03652954101562,2769697,0.0,0.0
2022/09/30,84.80937837456706,85.6801905508307,83.59024409160106,83.67353820800781,3722909,0.0,0.0
2022/10/03,84.57463321160749,86.33896893986173,83.98399472576017,85.73318481445312,3487536,0.0,0.0
2022/10/04,86.88416971193182,87.82313026106759,86.84630561337512,87.55052947998047,3352029,0.0,0.0
2022/10/05,86.58127527032111,87.91399476975795,85.88463115209744,87.20977783203125,3061880,0.0,0.0
2022/10/06,86.58884637495407,87.03560816925041,83.45392717651328,84.14300537109375,5176408,0.0,0.0
2022/10/07,83.57507899015646,83.87039819383803,81.09137407932644,81.41698455810547,5138614,0.0,0.0
2022/10/10,82.18178628320025,82.62854805588692,81.1671045435452,82.12877655029297,3088550,0.0,0.0
2022/10/11,82.15907166537266,83.63566088468603,81.74259423966546,82.4165267944336,3462898,0.0,0.0
2022/10/12,82.21207812895386,83.06773758532395,81.96976173871097,82.49982452392578,3290196,0.0,0.0
2022/10/13,81.40183856235868,86.9523070386772,81.07623499451861,86.52069091796875,5708149,0.0,0.0
2022/10/14,86.52069318235871,87.20219852034526,85.45300171649664,86.04364013671875,4137323,0.0,0.0
2022/10/17,87.31577982287106,87.62624468094958,85.78618780904759,86.21780395507812,3592186,0.0,0.0
2022/10/18,87.64139202269874,88.14116355111062,86.66456742387248,87.80040740966797,3066544,0.0,0.0
2022/10/19,87.15676322416913,87.5959521832634,85.74832251792904,86.47525787353516,3084006,0.0,0.0
2022/10/20,86.30867401147238,87.57324503777892,85.48329887584467,85.64988708496094,3758908,0.0,0.0
2022/10/21,85.68018479334675,88.55006938953909,85.60446350256596,88.45162963867188,3997630,0.0,0.0
2022/10/24,88.99683112688274,90.21596523194906,88.73936908518665,89.64047241210938,4059344,0.0,0.0
2022/10/25,85.95278532763905,89.8070674209244,85.68018453594279,89.7313461303711,5997581,0.0,0.0
2022/10/26,90.55670818639241,93.35844389690564,90.55670818639241,92.91168212890625,5535088,0.0,0.0
2022/10/27,93.50990150155613,94.23683690385528,92.40435275897502,92.98741149902344,4444934,0.0,0.0
2022/10/28,93.12370807082485,95.9178709873806,92.7678132170289,95.8648681640625,4559870,0.0,0.0
2022/10/31,95.48625418769063,95.75128212144631,94.92590704449077,95.25151062011719,5174135,0.0,0.0
2022/11/01,95.99359946395796,96.2434886898511,94.32770353570248,94.88047790527344,2549633,0.0,0.0
2022/11/02,94.68360253381013,96.02389491804698,92.87382986504753,93.03285217285156,3063793,0.0,0.0
2022/11/03,92.36649681957772,94.108114193002,91.71528264591394,93.02528381347656,2400252,0.0,0.0
2022/11/04,94.2444038714274,94.933482042615,93.26000648401653,94.53215026855469,2775438,0.0,0.0
2022/11/07,94.3731306697221,94.76688269758614,93.36601487002383,94.4109878540039,2289503,0.0,0.0
2022/11/08,94.9259077799183,95.89515951439718,93.92636476951621,94.9183349609375,2182461,0.0,0.0
2022/11/09,94.87290561790185,95.16822485320044,93.68406276662928,93.7673568725586,2131750,0.0,0.0
2022/11/10,96.6675320573602,97.87909336085097,96.06932767991252,97.7957992553711,3779001,0.0,0.0
2022/11/11,98.12897713122355,101.08215548507663,97.79579381832077,100.69597625732422,4101443,0.0,0.0
2022/11/14,100.37036886799957,101.40019629604039,99.15123477503566,99.2193832397461,3127899,0.0,0.0
2022/11/15,100.3476488584932,101.07459113902348,98.2652755765339,99.3632583618164,3008060,0.0,0.0
2022/11/16,99.53742607604013,99.53742607604013,97.23545470038906,97.48534393310547,3837127,0.0,0.0
2022/11/17,96.64263630810439,97.46235999501172,95.50881942379527,97.40872955322266,2689804,1.245819,0.0
2022/11/18,98.05990985462697,98.32037958856786,96.45110852218573,97.10995483398438,3798616,0.0,0.0
2022/11/21,97.01803456820504,97.9679896930271,96.70393436051646,97.7764663696289,2575586,0.0,0.0
2022/11/22,98.17481563817095,98.57318521504416,97.53896080764586,98.51956176757812,2101492,0.0,0.0
2022/11/23,98.51189135989307,98.91792239114076,97.47766704610501,98.05989837646484,2810241,0.0,0.0
2022/11/25,98.73406680387959,99.45419806782577,98.45827408271249,98.85664367675781,1055350,0.0,0.0
2022/11/28,98.14418166827508,98.50424380788031,95.08747024656465,95.48583984375,3317106,0.0,0.0
2022/11/29,95.05681789780222,96.78818903675324,95.00319445120262,96.62731170654297,2228268,0.0,0.0
2022/11/30,96.45109979016371,96.71923798156972,92.97304168704349,96.50473022460938,6973398,0.0,0.0
2022/12/01,97.52363610339906,98.72640630390649,95.99911124295348,96.52005767822266,3156005,0.0,0.0
2022/12/02,95.57778394302592,97.48535578555651,95.17941429085822,97.28617095947266,2178992,0.0,0.0
2022/12/05,95.81526525860322,96.11404248530907,95.20238782068157,95.47818756103516,2563148,0.0,0.0
2022/12/06,95.87654281450358,96.32088136938435,94.46693320445463,95.43987274169922,2295722,0.0,0.0
2022/12/07,95.24835079871046,97.53130757756419,95.07215046872557,96.79586029052734,3230994,0.0,0.0
2022/12/08,97.29381844346436,99.16308255398685,96.106371150506,96.52772521972656,4527219,0.0,0.0
2022/12/09,97.12527366558432,97.69984358956404,96.27491101694376,96.34386444091797,2792540,0.0,0.0
2022/12/12,96.58900878005352,97.20954763780644,95.14875326040267,97.17890167236328,4637849,0.0,0.0
2022/12/13,99.17073143288954,99.607401439103,96.887775034964,97.5159683227539,3895252,0.0,0.0
2022/12/14,96.91077989267482,98.41998199127548,95.6390630781728,96.5966796875,3702457,0.0,0.0
2022/12/15,95.60075051636336,95.82291979480429,93.2718318002316,93.75447082519531,3990454,0.0,0.0
2022/12/16,92.93474488942473,93.31013001194003,91.93882788719695,93.22586059570312,9089361,0.0,0.0
2022/12/19,92.95006514426055,94.81933620087021,92.81983377317685,93.56294250488281,2918360,0.0,0.0
2022/12/20,93.45568984760092,93.71615958360918,92.46742736247083,92.55169677734375,3471988,0.0,0.0
2022/12/21,93.33310835581037,94.87295620229291,93.08796161471587,94.58184051513672,3083408,0.0,0.0
2022/12/22,93.63188519566667,93.84639296235649,91.3182826887972,93.14924621582031,2617326,0.0,0.0
2022/12/23,92.53636897336906,92.69725329375507,90.24575093712828,92.03841400146484,3120723,0.0,0.0
2022/12/27,92.03842361321743,92.56702460428592,91.28765334105003,92.0997085571289,2166195,0.0,0.0
2022/12/28,92.1992948846157,92.69725686612188,90.59050055163648,90.62113952636719,2345356,0.0,0.0
2022/12/29,91.06548031350694,92.59000527049402,90.78202610015789,92.36783599853516,2464717,0.0,0.0
2022/12/30,91.66302613821767,91.95414181583095,90.78967910537784,91.86986541748047,2506816,0.0,0.0
2023/01/03,93.09562430214184,93.95364839261673,92.21461573834074,93.82341003417969,3124909,0.0,0.0
2023/01/04,94.49757751842057,95.98379502870756,94.00727701254111,95.87654113769531,3312561,0.0,0.0
2023/01/05,95.15642336535944,95.43221610807721,93.81576012162967,94.19880676269531,3117494,0.0,0.0
2023/01/06,95.5011597157311,97.39341537922702,94.80401988275013,97.07931518554688,2890732,0.0,0.0
2023/01/09,97.29381125950368,99.1783982138131,96.61198750187197,97.13292694091797,3434075,0.0,0.0
2023/01/10,97.34743798213741,98.20546207863373,97.06398378035948,98.15950012207031,1971128,0.0,0.0
2023/01/11,98.77236926314781,98.97155405009146,97.76879082777317,98.91793060302734,2408146,0.0,0.0
2023/01/12,99.28566241081116,99.45420124739951,97.89903027877726,99.0941390991211,2200042,0.0,0.0
2023/01/13,98.38166567144334,99.29332023644263,98.21312684107772,99.21670532226562,2025306,0.0,0.0
2023/01/17,99.40823056595066,99.51548445747868,96.8265036393593,96.98738098144531,4199036,0.0,0.0
2023/01/18,97.17889088716355,97.43936059328718,93.6625253880558,94.03791046142578,5093166,0.0,0.0
2023/01/19,93.46335021636509,93.68551249275724,90.64412414082678,90.7283935546875,5955721,0.0,0.0
2023/01/20,90.82032164871491,92.47508488075528,89.44901960508457,92.42912292480469,5230706,0.0,0.0
2023/01/23,92.39848363620577,94.91893262646072,92.24526778475216,93.9383316040039,4080991,0.0,0.0
2023/01/24,88.89743957364232,91.93116652405509,87.71765376385426,88.10070037841797,12290694,0.0,0.0
2023/01/25,87.71766363684438,89.05066544632807,86.37700033497413,86.51490020751953,7167867,0.0,0.0
2023/01/26,86.95922219790508,87.41121524666713,85.61855904428566,86.9898681640625,5532218,0.0,0.0
2023/01/27,87.1277507483304,88.69824448196046,86.9209044820033,88.2922134399414,4920942,0.0,0.0
2023/01/30,87.69466688005143,88.86679116611357,86.23142689530219,86.24674987792969,7059868,0.0,0.0
2023/01/31,86.68342375237793,88.16197967529297,86.09353088525404,88.16197967529297,6065155,0.0,0.0
2023/02/01,87.75596582477252,89.43370672917084,87.06648048430803,88.7595443725586,3708557,0.0,0.0
2023/02/02,88.93573920593057,92.58234350157608,88.49140765375633,92.15332794189453,5880971,0.0,0.0
2023/02/03,91.11144113743039,91.34127189800267,89.47200780955235,90.00827026367188,3208150,0.0,0.0
2023/02/06,89.4720167033862,89.83207887238396,88.77486985140249,89.24984741210938,2974811,0.0,0.0
2023/02/07,88.72888929429494,89.79375966815057,87.92449563835734,89.5562744140625,2610509,0.0,0.0
2023/02/08,88.99702164549836,89.39538420647109,88.10835164551979,88.2922134399414,3003993,0.0,0.0
2023/02/09,89.19621982084729,89.47201956593811,86.15483103658926,86.51490020751953,4307872,0.0,0.0
2023/02/10,86.74472137270891,87.5031531726368,86.3386902502066,87.24268341064453,2720302,0.0,0.0
2023/02/13,87.61805406789891,88.57567052456095,87.18138403944204,88.31520080566406,2688130,0.0,0.0
2023/02/14,87.93982193964925,88.16198421984323,86.5302053825517,87.4954833984375,2944911,0.0,0.0
2023/02/15,87.06647225264108,87.96279681913113,86.72172611979656,87.9398193359375,3022651,0.0,0.0
2023/02/16,87.32658719284657,87.97862388598087,85.97593621558491,86.93846893310547,3223340,1.254181,0.0
2023/02/17,86.90741440802546,87.745754355177,85.91383707812872,87.70693969726562,3381929,0.0,0.0
2023/02/21,86.93846815858217,87.24896418020228,84.74948430964922,84.80381774902344,4651364,0.0,0.0
2023/02/22,85.02117953817003,85.68097926486216,84.22941703295224,84.56320190429688,3175380,0.0,0.0
2023/02/23,85.15312377942927,85.61110843466511,83.84128743553458,84.53990173339844,3520785,0.0,0.0
2023/02/24,83.91890569322979,84.25269050384856,82.87098783760673,83.67827606201172,3424028,0.0,0.0
2023/02/27,84.50109130369167,85.921601683519,83.98877318188201,84.0431137084961,4252976,0.0,0.0
2023/02/28,83.92668407402059,84.54767621986964,83.25135847981959,83.6317138671875,4043078,0.0,0.0
2023/03/01,86.19328444763573,87.19462474491309,85.18417413553156,85.54900360107422,5877981,0.0,0.0
2023/03/02,85.19193560462782,85.57229092735929,83.61617379161632,85.3083724975586,9076803,0.0,0.0
2023/03/03,85.99146703071126,86.93071100681776,85.08326770075408,86.36405944824219,3636797,0.0,0.0
2023/03/06,86.47274652018483,86.64351689026834,85.13762112740162,85.33168029785156,3373677,0.0,0.0
2023/03/07,85.38599406643608,85.3937569981021,83.08833628450006,83.12714385986328,4033869,0.0,0.0
2023/03/08,83.3988359673759,83.65499147471112,82.42077736414369,83.18148803710938,4107901,0.0,0.0
2023/03/09,83.56960962957949,84.26822395724233,81.83084028422206,81.90846252441406,4142585,0.0,0.0
2023/03/10,81.92399076361323,83.0572939189805,80.52676206778888,80.77516174316406,4417904,0.0,0.0
2023/03/13,80.47243977826766,81.25643940984271,79.74277359904346,80.3404769897461,5036476,0.0,0.0
2023/03/14,81.18656970741117,81.63678438478071,78.68708247658651,79.78157806396484,5707312,0.0,0.0
2023/03/15,78.64827489643284,79.81262979446196,77.83322363462536,79.78157806396484,5850473,0.0,0.0
2023/03/16,79.00533601199012,81.06236427311684,78.77246221527116,80.89159393310547,4356550,0.0,0.0
2023/03/17,81.00026472456442,81.08565698165741,79.15282137475464,79.9678726196289,13617297,0.0,0.0
2023/03/20,80.27060865615607,81.07789699792772,80.12312709993047,80.96922302246094,3255392,0.0,0.0
2023/03/21,81.6911191520873,81.87741537214914,80.23955697237423,80.95369720458984,3137826,0.0,0.0
2023/03/22,80.97697764763592,81.1555109165268,78.78798666331761,78.81903839111328,3355378,0.0,0.0
2023/03/23,78.91218994236858,79.89801151332004,78.21357561718533,78.39987182617188,3800051,0.0,0.0
2023/03/24,77.91084164012254,78.6637964829483,77.74783422981454,78.508544921875,4249268,0.0,0.0
2023/03/27,79.34687922386719,79.39345681788411,78.08937626398745,78.78022766113281,3345690,0.0,0.0
2023/03/28,78.85785911817204,79.82039192422387,78.64051117281386,78.97428894042969,2945509,0.0,0.0
2023/03/29,79.8048680615821,80.13864583757302,79.09849076292748,80.09983825683594,3853034,0.0,0.0
2023/03/30,80.53452586477809,80.66648863642311,79.58751891429333,79.78157806396484,2810241,0.0,0.0
2023/03/31,80.34046232589115,81.65230578914432,79.96010697995223,81.59020233154297,4319354,0.0,0.0
2023/04/03,81.62125807089097,82.15685792121587,80.8683102742164,81.1710433959961,4804691,0.0,0.0
2023/04/04,81.42719898669375,81.42719898669375,79.23045197261762,79.37017059326172,4154067,0.0,0.0
2023/04/05,79.45555567408572,79.77381466090115,78.92771875655384,79.4012222290039,3171792,0.0,0.0
2023/04/06,79.44779394056155,79.79710466296291,78.80352010759627,78.8345718383789,2893363,0.0,0.0
2023/04/10,78.8656153475488,80.0532518475944,78.43868242566569,79.76604461669922,3444719,0.0,0.0
2023/04/11,80.44137355676679,81.3340470152468,80.19298097466051,81.16327667236328,3530592,0.0,0.0
2023/04/12,81.50482219063564,81.6212590978571,80.4879559222951,81.01579284667969,3258861,0.0,0.0
2023/04/13,81.38062569142154,82.62260997547715,80.79845529735158,82.39749908447266,4108499,0.0,0.0
2023/04/14,82.2810647316752,83.15044950777391,81.51259100472045,82.10253143310547,3341146,0.0,0.0
2023/04/17,82.40526158662027,83.1349206208683,82.2344912274943,82.88652801513672,2911184,0.0,0.0
2023/04/18,83.23583125881898,83.29017178925447,82.18015029443441,82.49064636230469,2286872,0.0,0.0
2023/04/19,82.04818419617285,82.54496934220616,81.86188799566858,82.34314727783203,2293928,0.0,0.0
2023/04/20,81.86188565096573,81.9627895972956,80.81396069943523,81.29522705078125,4419579,0.0,0.0
2023/04/21,81.48929934675722,81.59797332532885,80.7751661775266,81.10118103027344,7644593,0.0,0.0
2023/04/24,81.54363629833065,81.74545838068109,81.00802936194904,81.55139923095703,4229056,0.0,0.0
2023/04/25,82.032666197988,83.29016921345074,80.8527854263503,81.01579284667969,6065394,0.0,0.0
2023/04/26,80.72858412716649,81.66007228513249,79.77381425455125,79.89025115966797,3795386,0.0,0.0
2023/04/27,80.01444646971025,81.80754920836138,80.01444646971025,81.76097869873047,2862148,0.0,0.0
2023/04/28,81.74545780266558,82.5993166388203,81.62125796448943,82.45182800292969,4764505,0.0,0.0
2023/05/01,82.544974803911,82.92533016202121,81.93951565369463,82.16461944580078,2738003,0.0,0.0
2023/05/02,81.90070905681877,82.04819770489854,79.6884359993683,79.93682861328125,3602352,0.0,0.0
2023/05/03,80.34047043544332,81.19432931694422,79.69619657856776,79.82039642333984,2459096,0.0,0.0
2023/05/04,79.60304374111313,79.93682150773205,78.21357798104107,79.05191802978516,3543987,0.0,0.0
